Date,Open,High,Low,Close,Adj Close,Volume,Company,Year,Quarter
2020-02-14,58.869998931884766,59.099998474121094,58.18000030517578,58.619998931884766,49.387081146240234,4204500,ConocoPhillips,2020,2020Q1
2020-02-18,58.40999984741211,58.56999969482422,57.709999084472656,58.29999923706055,49.11748123168945,3937800,ConocoPhillips,2020,2020Q1
2020-02-19,58.75,59.36000061035156,58.68000030517578,59.2599983215332,49.9262809753418,5267400,ConocoPhillips,2020,2020Q1
2020-02-20,59.25,59.54999923706055,58.58000183105469,58.880001068115234,49.60612487792969,5755000,ConocoPhillips,2020,2020Q1
2020-02-21,58.31999969482422,58.61000061035156,57.77000045776367,58.439998626708984,49.23543167114258,5216300,ConocoPhillips,2020,2020Q1
2020-02-24,56.150001525878906,56.939998626708984,55.9900016784668,56.380001068115234,47.49989700317383,10350200,ConocoPhillips,2020,2020Q1
2020-02-25,56.52000045776367,56.689998626708984,53.540000915527344,53.83000183105469,45.351531982421875,10447900,ConocoPhillips,2020,2020Q1
2020-02-26,54.02000045776367,54.25,51.11000061035156,51.16999816894531,43.110504150390625,11646700,ConocoPhillips,2020,2020Q1
2020-02-27,49.599998474121094,49.61000061035156,47.130001068115234,47.130001068115234,39.70681381225586,14676100,ConocoPhillips,2020,2020Q1
2020-02-28,45.41999816894531,48.439998626708984,45.119998931884766,48.41999816894531,40.793636322021484,16558800,ConocoPhillips,2020,2020Q1
2020-03-02,49.31999969482422,49.380001068115234,46.880001068115234,49.22999954223633,41.476051330566406,10672800,ConocoPhillips,2020,2020Q1
2020-03-03,49.529998779296875,51.4900016784668,47.45000076293945,48.119998931884766,40.540889739990234,11785400,ConocoPhillips,2020,2020Q1
2020-03-04,48.75,49.54999923706055,47.7400016784668,49.43000030517578,41.644554138183594,8924200,ConocoPhillips,2020,2020Q1
2020-03-05,47.97999954223633,48.63999938964844,46.779998779296875,47.70000076293945,40.18703079223633,9603800,ConocoPhillips,2020,2020Q1
2020-03-06,45.97999954223633,46.4900016784668,44.68000030517578,45.33000183105469,38.19031524658203,14504800,ConocoPhillips,2020,2020Q1
2020-03-09,33.95000076293945,36.20000076293945,32.0,34.06999969482422,28.70382308959961,29828600,ConocoPhillips,2020,2020Q1
2020-03-10,36.63999938964844,37.41999816894531,33.0,34.880001068115234,29.3862361907959,20337700,ConocoPhillips,2020,2020Q1
2020-03-11,33.59000015258789,33.95000076293945,31.510000228881836,32.560001373291016,27.431652069091797,18460700,ConocoPhillips,2020,2020Q1
2020-03-12,30.34000015258789,31.40999984741211,27.81999969482422,28.200000762939453,23.75836944580078,16581700,ConocoPhillips,2020,2020Q1
2020-03-13,30.600000381469727,31.739999771118164,27.59000015258789,31.3799991607666,26.4375057220459,17506900,ConocoPhillips,2020,2020Q1
2020-03-16,27.489999771118164,31.149999618530273,25.90999984741211,26.079999923706055,21.97228240966797,13774100,ConocoPhillips,2020,2020Q1
2020-03-17,26.360000610351562,26.850000381469727,24.389999389648438,26.25,22.11550521850586,18692900,ConocoPhillips,2020,2020Q1
2020-03-18,24.25,25.600000381469727,20.84000015258789,22.670000076293945,19.0993709564209,17039700,ConocoPhillips,2020,2020Q1
2020-03-19,23.1299991607666,25.989999771118164,21.0,25.59000015258789,21.559457778930664,15655100,ConocoPhillips,2020,2020Q1
2020-03-20,27.059999465942383,28.389999389648438,25.889999389648438,26.84000015258789,22.612581253051758,23790200,ConocoPhillips,2020,2020Q1
2020-03-23,26.75,26.969999313354492,23.350000381469727,24.549999237060547,20.68326187133789,16239400,ConocoPhillips,2020,2020Q1
2020-03-24,26.450000762939453,30.8700008392334,26.450000762939453,30.739999771118164,25.8983097076416,16724400,ConocoPhillips,2020,2020Q1
2020-03-25,31.229999542236328,32.560001373291016,29.489999771118164,30.940000534057617,26.06680679321289,14295900,ConocoPhillips,2020,2020Q1
2020-03-26,31.1200008392334,32.459999084472656,30.399999618530273,32.09000015258789,27.035682678222656,13576900,ConocoPhillips,2020,2020Q1
2020-03-27,30.1200008392334,30.270000457763672,28.799999237060547,29.25,24.642993927001953,10647200,ConocoPhillips,2020,2020Q1
2020-03-30,28.510000228881836,30.139999389648438,27.520000457763672,29.290000915527344,24.676692962646484,11089600,ConocoPhillips,2020,2020Q1
2020-03-31,30.030000686645508,31.920000076293945,29.709999084472656,30.799999237060547,25.94886016845703,13481100,ConocoPhillips,2020,2020Q1
2020-04-01,29.31999969482422,30.530000686645508,28.829999923706055,29.6200008392334,24.954713821411133,11101400,ConocoPhillips,2020,2020Q2
2020-04-02,31.25,35.41999816894531,30.709999084472656,33.86000061035156,28.526899337768555,14693200,ConocoPhillips,2020,2020Q2
2020-04-03,34.61000061035156,34.97999954223633,31.610000610351562,32.90999984741211,27.72652816772461,11505000,ConocoPhillips,2020,2020Q2
2020-04-06,33.47999954223633,33.79999923706055,31.790000915527344,32.79999923706055,27.633848190307617,13532900,ConocoPhillips,2020,2020Q2
2020-04-07,34.880001068115234,35.939998626708984,33.02000045776367,33.27000045776367,28.029823303222656,11704200,ConocoPhillips,2020,2020Q2
2020-04-08,34.04999923706055,35.88999938964844,33.869998931884766,35.68000030517578,30.060237884521484,8171100,ConocoPhillips,2020,2020Q2
2020-04-09,37.93000030517578,37.97999954223633,33.290000915527344,34.72999954223633,29.259864807128906,14176800,ConocoPhillips,2020,2020Q2
2020-04-13,35.939998626708984,35.97999954223633,33.77000045776367,34.29999923706055,28.89759063720703,10222000,ConocoPhillips,2020,2020Q2
2020-04-14,34.369998931884766,34.470001220703125,33.66999816894531,34.08000183105469,28.71224594116211,11082200,ConocoPhillips,2020,2020Q2
2020-04-15,32.16999816894531,33.0,30.729999542236328,32.20000076293945,27.128355026245117,11354700,ConocoPhillips,2020,2020Q2
2020-04-16,31.84000015258789,32.22999954223633,30.520000457763672,31.06999969482422,26.17633056640625,13220600,ConocoPhillips,2020,2020Q2
2020-04-17,31.979999542236328,35.369998931884766,31.850000381469727,35.2599983215332,29.706382751464844,13162600,ConocoPhillips,2020,2020Q2
2020-04-20,32.470001220703125,35.66999816894531,32.400001525878906,34.56999969482422,29.12506866455078,13226400,ConocoPhillips,2020,2020Q2
2020-04-21,32.95000076293945,34.130001068115234,32.61000061035156,33.189998626708984,27.962430953979492,13639500,ConocoPhillips,2020,2020Q2
2020-04-22,35.20000076293945,35.529998779296875,34.540000915527344,34.97999954223633,29.470495223999023,12048400,ConocoPhillips,2020,2020Q2
2020-04-23,36.61000061035156,37.20000076293945,35.369998931884766,36.18000030517578,30.481489181518555,9849600,ConocoPhillips,2020,2020Q2
2020-04-24,36.970001220703125,37.29999923706055,35.779998779296875,36.09000015258789,30.405662536621094,8683900,ConocoPhillips,2020,2020Q2
2020-04-27,35.869998931884766,37.40999984741211,34.68000030517578,37.150001525878906,31.29869842529297,8302500,ConocoPhillips,2020,2020Q2
2020-04-28,37.88999938964844,38.9900016784668,37.560001373291016,38.47999954223633,32.41922378540039,9445700,ConocoPhillips,2020,2020Q2
2020-04-29,40.06999969482422,42.54999923706055,39.63999938964844,42.209999084472656,35.56173324584961,12958100,ConocoPhillips,2020,2020Q2
2020-04-30,42.58000183105469,43.58000183105469,40.84000015258789,42.099998474121094,35.46906280517578,11760700,ConocoPhillips,2020,2020Q2
2020-05-01,40.540000915527344,41.29999923706055,38.709999084472656,39.13999938964844,32.975276947021484,9256700,ConocoPhillips,2020,2020Q2
2020-05-04,38.619998931884766,40.400001525878906,38.150001525878906,40.36000061035156,34.003116607666016,12515600,ConocoPhillips,2020,2020Q2
2020-05-05,43.099998474121094,43.56999969482422,40.65999984741211,40.91999816894531,34.474918365478516,10096700,ConocoPhillips,2020,2020Q2
2020-05-06,41.09000015258789,41.83000183105469,39.81999969482422,40.4900016784668,34.11265182495117,8213000,ConocoPhillips,2020,2020Q2
2020-05-07,42.0,43.349998474121094,41.90999984741211,42.41999816894531,35.7386589050293,9520700,ConocoPhillips,2020,2020Q2
2020-05-08,43.119998931884766,43.349998474121094,42.060001373291016,43.08000183105469,36.65765380859375,6974200,ConocoPhillips,2020,2020Q2
2020-05-11,42.22999954223633,43.279998779296875,42.08000183105469,42.27000045776367,35.968406677246094,7076800,ConocoPhillips,2020,2020Q2
2020-05-12,42.619998931884766,43.150001525878906,41.529998779296875,41.58000183105469,35.38127899169922,7375900,ConocoPhillips,2020,2020Q2
2020-05-13,41.02000045776367,41.18000030517578,39.540000915527344,39.88999938964844,33.94321823120117,7666400,ConocoPhillips,2020,2020Q2
2020-05-14,38.93000030517578,40.459999084472656,37.779998779296875,39.93000030517578,33.977256774902344,6718700,ConocoPhillips,2020,2020Q2
2020-05-15,39.869998931884766,41.54999923706055,39.720001220703125,40.869998931884766,34.77711868286133,7242300,ConocoPhillips,2020,2020Q2
2020-05-18,43.45000076293945,44.61000061035156,43.16999816894531,43.599998474121094,37.10012435913086,9047300,ConocoPhillips,2020,2020Q2
2020-05-19,43.70000076293945,43.880001068115234,42.61000061035156,42.66999816894531,36.30877685546875,6126300,ConocoPhillips,2020,2020Q2
2020-05-20,43.59000015258789,44.79999923706055,43.29999923706055,44.150001525878906,37.568145751953125,7203000,ConocoPhillips,2020,2020Q2
2020-05-21,44.38999938964844,44.869998931884766,43.619998931884766,43.720001220703125,37.202239990234375,6646000,ConocoPhillips,2020,2020Q2
2020-05-22,42.90999984741211,43.36000061035156,42.29999923706055,43.279998779296875,36.82783508300781,4674000,ConocoPhillips,2020,2020Q2
2020-05-26,44.810001373291016,45.119998931884766,43.5,43.66999816894531,37.159698486328125,7702600,ConocoPhillips,2020,2020Q2
2020-05-27,44.34000015258789,44.68000030517578,42.959999084472656,44.66999816894531,38.010616302490234,5768100,ConocoPhillips,2020,2020Q2
2020-05-28,44.720001220703125,44.720001220703125,42.779998779296875,43.0099983215332,36.59808349609375,5871500,ConocoPhillips,2020,2020Q2
2020-05-29,42.61000061035156,42.779998779296875,41.66999816894531,42.18000030517578,35.891822814941406,10172200,ConocoPhillips,2020,2020Q2
2020-06-01,42.2599983215332,43.70000076293945,41.63999938964844,43.38999938964844,36.92143249511719,6344300,ConocoPhillips,2020,2020Q2
2020-06-02,44.02000045776367,44.689998626708984,43.70000076293945,44.20000076293945,37.61067581176758,5858300,ConocoPhillips,2020,2020Q2
2020-06-03,45.11000061035156,45.22999954223633,44.02000045776367,45.119998931884766,38.39352035522461,8024200,ConocoPhillips,2020,2020Q2
2020-06-04,44.68000030517578,45.130001068115234,44.18000030517578,44.709999084472656,38.04465103149414,5577000,ConocoPhillips,2020,2020Q2
2020-06-05,47.38999938964844,48.779998779296875,47.029998779296875,48.59000015258789,41.346229553222656,11578800,ConocoPhillips,2020,2020Q2
2020-06-08,50.209999084472656,50.790000915527344,48.810001373291016,50.310001373291016,42.809814453125,10242200,ConocoPhillips,2020,2020Q2
2020-06-09,48.25,49.189998626708984,47.880001068115234,48.630001068115234,41.38025665283203,8203600,ConocoPhillips,2020,2020Q2
2020-06-10,48.040000915527344,48.290000915527344,45.869998931884766,45.90999984741211,39.06575393676758,7882300,ConocoPhillips,2020,2020Q2
2020-06-11,42.08000183105469,44.25,41.79999923706055,42.119998931884766,35.84077072143555,8435200,ConocoPhillips,2020,2020Q2
2020-06-12,45.310001373291016,45.40999984741211,42.11000061035156,43.72999954223633,37.21074295043945,8928400,ConocoPhillips,2020,2020Q2
2020-06-15,41.06999969482422,43.90999984741211,40.849998474121094,43.349998474121094,36.88740158081055,7992100,ConocoPhillips,2020,2020Q2
2020-06-16,45.29999923706055,45.68000030517578,43.599998474121094,45.11000061035156,38.38502502441406,6932400,ConocoPhillips,2020,2020Q2
2020-06-17,44.9900016784668,45.099998474121094,43.90999984741211,44.02000045776367,37.45751190185547,5967200,ConocoPhillips,2020,2020Q2
2020-06-18,43.529998779296875,44.84000015258789,43.18000030517578,44.45000076293945,37.82340621948242,7293700,ConocoPhillips,2020,2020Q2
2020-06-19,45.900001525878906,45.900001525878906,43.380001068115234,43.70000076293945,37.18522262573242,13702800,ConocoPhillips,2020,2020Q2
2020-06-22,43.2400016784668,43.97999954223633,42.65999984741211,43.560001373291016,37.06608963012695,5009100,ConocoPhillips,2020,2020Q2
2020-06-23,44.119998931884766,44.529998779296875,43.59000015258789,43.810001373291016,37.2788200378418,4962200,ConocoPhillips,2020,2020Q2
2020-06-24,43.0,43.16999816894531,40.93000030517578,40.9900016784668,34.879234313964844,7137200,ConocoPhillips,2020,2020Q2
2020-06-25,40.65999984741211,42.119998931884766,40.5099983215332,42.060001373291016,35.78971862792969,5981000,ConocoPhillips,2020,2020Q2
2020-06-26,41.56999969482422,41.619998931884766,40.15999984741211,40.349998474121094,34.33464050292969,8399400,ConocoPhillips,2020,2020Q2
2020-06-29,40.400001525878906,41.349998474121094,39.91999816894531,41.29999923706055,35.14301681518555,5764800,ConocoPhillips,2020,2020Q2
2020-06-30,40.869998931884766,42.34000015258789,40.279998779296875,42.02000045776367,35.755680084228516,6313900,ConocoPhillips,2020,2020Q2
2020-07-01,42.349998474121094,42.83000183105469,40.68000030517578,40.7400016784668,34.66650390625,5600000,ConocoPhillips,2020,2020Q3
2020-07-02,41.81999969482422,42.5099983215332,41.58000183105469,41.779998779296875,35.551456451416016,4775000,ConocoPhillips,2020,2020Q3
2020-07-06,42.630001068115234,42.869998931884766,41.36000061035156,41.630001068115234,35.42382049560547,5825100,ConocoPhillips,2020,2020Q3
2020-07-07,41.150001525878906,41.630001068115234,40.56999969482422,40.63999938964844,34.581398010253906,5995100,ConocoPhillips,2020,2020Q3
2020-07-08,40.58000183105469,41.56999969482422,40.29999923706055,41.040000915527344,34.92177963256836,4896800,ConocoPhillips,2020,2020Q3
2020-07-09,40.65999984741211,40.88999938964844,38.290000915527344,38.349998474121094,32.63279724121094,9189500,ConocoPhillips,2020,2020Q3
2020-07-10,38.36000061035156,39.81999969482422,38.220001220703125,39.689998626708984,33.77303695678711,9218300,ConocoPhillips,2020,2020Q3
2020-07-13,40.130001068115234,40.5099983215332,39.0,39.65999984741211,33.74749755859375,5887000,ConocoPhillips,2020,2020Q3
2020-07-14,39.439998626708984,41.34000015258789,39.27000045776367,41.310001373291016,35.15152359008789,4953500,ConocoPhillips,2020,2020Q3
2020-07-15,42.189998626708984,42.41999816894531,41.04999923706055,41.619998931884766,35.415321350097656,5777100,ConocoPhillips,2020,2020Q3
2020-07-16,41.290000915527344,42.060001373291016,40.65999984741211,41.59000015258789,35.38977813720703,4655700,ConocoPhillips,2020,2020Q3
2020-07-17,41.349998474121094,41.66999816894531,39.779998779296875,39.959999084472656,34.34966278076172,6699300,ConocoPhillips,2020,2020Q3
2020-07-20,39.959999084472656,40.34000015258789,39.2400016784668,39.33000183105469,33.80811309814453,6407600,ConocoPhillips,2020,2020Q3
2020-07-21,40.099998474121094,42.08000183105469,40.0,41.65999984741211,35.81098175048828,7950900,ConocoPhillips,2020,2020Q3
2020-07-22,41.06999969482422,41.25,40.31999969482422,40.88999938964844,35.14908981323242,5158400,ConocoPhillips,2020,2020Q3
2020-07-23,40.529998779296875,41.130001068115234,40.22999954223633,40.459999084472656,34.77947235107422,5953500,ConocoPhillips,2020,2020Q3
2020-07-24,40.7400016784668,41.36000061035156,40.15999984741211,40.279998779296875,34.624732971191406,5202600,ConocoPhillips,2020,2020Q3
2020-07-27,39.91999816894531,40.47999954223633,39.439998626708984,39.77000045776367,34.18634033203125,5312400,ConocoPhillips,2020,2020Q3
2020-07-28,39.56999969482422,39.959999084472656,38.79999923706055,38.959999084472656,33.49006652832031,6188300,ConocoPhillips,2020,2020Q3
2020-07-29,38.970001220703125,39.939998626708984,38.599998474121094,39.939998626708984,34.33247375488281,6305200,ConocoPhillips,2020,2020Q3
2020-07-30,38.119998931884766,38.470001220703125,35.900001525878906,37.63999938964844,32.355384826660156,13421000,ConocoPhillips,2020,2020Q3
2020-07-31,37.04999923706055,37.599998474121094,36.709999084472656,37.38999938964844,32.14048767089844,7719900,ConocoPhillips,2020,2020Q3
2020-08-03,37.27000045776367,37.38999938964844,36.689998626708984,36.709999084472656,31.555957794189453,8064700,ConocoPhillips,2020,2020Q3
2020-08-04,36.65999984741211,38.06999969482422,36.470001220703125,37.63999938964844,32.355384826660156,5808100,ConocoPhillips,2020,2020Q3
2020-08-05,38.5,38.689998626708984,37.709999084472656,38.02000045776367,32.68203353881836,7315000,ConocoPhillips,2020,2020Q3
2020-08-06,37.63999938964844,38.43000030517578,37.61000061035156,38.04999923706055,32.707820892333984,6588700,ConocoPhillips,2020,2020Q3
2020-08-07,37.869998931884766,38.38999938964844,37.349998474121094,38.29999923706055,32.92272186279297,4445300,ConocoPhillips,2020,2020Q3
2020-08-10,38.5099983215332,39.66999816894531,38.45000076293945,39.63999938964844,34.074581146240234,5612600,ConocoPhillips,2020,2020Q3
2020-08-11,40.56999969482422,41.150001525878906,39.58000183105469,39.709999084472656,34.13475799560547,7975900,ConocoPhillips,2020,2020Q3
2020-08-12,40.369998931884766,41.68000030517578,40.25,41.65999984741211,35.81098175048828,11822500,ConocoPhillips,2020,2020Q3
2020-08-13,41.150001525878906,41.83000183105469,40.619998931884766,40.630001068115234,34.925594329833984,8286400,ConocoPhillips,2020,2020Q3
2020-08-14,40.220001220703125,41.0,39.959999084472656,40.81999969482422,35.08891296386719,3349800,ConocoPhillips,2020,2020Q3
2020-08-17,40.75,40.97999954223633,39.90999984741211,40.70000076293945,34.98576354980469,6089300,ConocoPhillips,2020,2020Q3
2020-08-18,40.619998931884766,41.33000183105469,40.130001068115234,40.33000183105469,34.667724609375,5711500,ConocoPhillips,2020,2020Q3
2020-08-19,40.11000061035156,40.31999969482422,39.52000045776367,39.650001525878906,34.08319091796875,4526200,ConocoPhillips,2020,2020Q3
2020-08-20,39.060001373291016,39.310001373291016,38.72999954223633,38.77000045776367,33.32673645019531,3943200,ConocoPhillips,2020,2020Q3
2020-08-21,38.63999938964844,38.810001373291016,37.95000076293945,38.15999984741211,32.80237579345703,5034200,ConocoPhillips,2020,2020Q3
2020-08-24,38.34000015258789,39.560001373291016,38.09000015258789,38.869998931884766,33.412696838378906,5357400,ConocoPhillips,2020,2020Q3
2020-08-25,39.40999984741211,39.45000076293945,38.45000076293945,38.849998474121094,33.395503997802734,4160600,ConocoPhillips,2020,2020Q3
2020-08-26,38.83000183105469,38.959999084472656,37.52000045776367,37.560001373291016,32.286617279052734,6753300,ConocoPhillips,2020,2020Q3
2020-08-27,37.77000045776367,38.279998779296875,37.5,38.150001525878906,32.79378890991211,6231600,ConocoPhillips,2020,2020Q3
2020-08-28,38.33000183105469,38.459999084472656,37.880001068115234,38.380001068115234,32.99149703979492,5058100,ConocoPhillips,2020,2020Q3
2020-08-31,38.349998474121094,38.45000076293945,37.56999969482422,37.88999938964844,32.57028579711914,6165700,ConocoPhillips,2020,2020Q3
2020-09-01,37.41999816894531,37.599998474121094,36.619998931884766,37.15999984741211,31.942777633666992,6267700,ConocoPhillips,2020,2020Q3
2020-09-02,37.0,37.16999816894531,36.380001068115234,36.380001068115234,31.272289276123047,7441600,ConocoPhillips,2020,2020Q3
2020-09-03,36.029998779296875,36.869998931884766,35.84000015258789,35.9900016784668,30.93705177307129,8733400,ConocoPhillips,2020,2020Q3
2020-09-04,36.36000061035156,36.689998626708984,35.66999816894531,35.86000061035156,30.825298309326172,8285300,ConocoPhillips,2020,2020Q3
2020-09-08,35.29999923706055,35.29999923706055,33.7400016784668,34.060001373291016,29.278018951416016,9338600,ConocoPhillips,2020,2020Q3
2020-09-09,34.849998474121094,34.849998474121094,34.220001220703125,34.459999084472656,29.621856689453125,6440000,ConocoPhillips,2020,2020Q3
2020-09-10,34.43000030517578,34.52000045776367,32.86000061035156,32.91999816894531,28.29806900024414,8582800,ConocoPhillips,2020,2020Q3
2020-09-11,32.880001068115234,33.439998626708984,32.63999938964844,33.11000061035156,28.461387634277344,6769100,ConocoPhillips,2020,2020Q3
2020-09-14,33.2400016784668,33.869998931884766,33.0099983215332,33.52000045776367,28.81383514404297,5436000,ConocoPhillips,2020,2020Q3
2020-09-15,33.72999954223633,34.220001220703125,33.61000061035156,33.79999923706055,29.05451774597168,8333400,ConocoPhillips,2020,2020Q3
2020-09-16,34.119998931884766,35.529998779296875,33.650001525878906,35.08000183105469,30.154808044433594,9240700,ConocoPhillips,2020,2020Q3
2020-09-17,34.400001525878906,36.11000061035156,34.15999984741211,36.09000015258789,31.02300453186035,13147700,ConocoPhillips,2020,2020Q3
2020-09-18,35.79999923706055,36.45000076293945,35.400001525878906,35.869998931884766,30.833892822265625,12409800,ConocoPhillips,2020,2020Q3
2020-09-21,34.810001373291016,35.08000183105469,34.09000015258789,34.36000061035156,29.53590202331543,11316000,ConocoPhillips,2020,2020Q3
2020-09-22,34.34000015258789,34.810001373291016,34.0099983215332,34.29999923706055,29.48431968688965,7963000,ConocoPhillips,2020,2020Q3
2020-09-23,34.36000061035156,34.59000015258789,32.880001068115234,32.91999816894531,28.29806900024414,7714500,ConocoPhillips,2020,2020Q3
2020-09-24,32.810001373291016,34.2599983215332,32.459999084472656,33.599998474121094,28.882600784301758,7084000,ConocoPhillips,2020,2020Q3
2020-09-25,33.09000015258789,33.9900016784668,32.97999954223633,33.70000076293945,28.968557357788086,5240900,ConocoPhillips,2020,2020Q3
2020-09-28,34.34000015258789,34.7400016784668,33.619998931884766,33.709999084472656,28.977155685424805,8958400,ConocoPhillips,2020,2020Q3
2020-09-29,33.720001220703125,33.779998779296875,32.16999816894531,32.459999084472656,27.902652740478516,6662600,ConocoPhillips,2020,2020Q3
2020-09-30,32.72999954223633,33.290000915527344,32.54999923706055,32.84000015258789,28.22930335998535,8111700,ConocoPhillips,2020,2020Q3
2020-10-01,32.22999954223633,32.7400016784668,31.690000534057617,32.43000030517578,27.876867294311523,7929600,ConocoPhillips,2020,2020Q4
2020-10-02,31.579999923706055,33.290000915527344,31.450000762939453,33.06999969482422,28.427013397216797,7069100,ConocoPhillips,2020,2020Q4
2020-10-05,33.560001373291016,34.310001373291016,33.22999954223633,34.279998779296875,29.467130661010742,5652500,ConocoPhillips,2020,2020Q4
2020-10-06,34.880001068115234,35.08000183105469,33.119998931884766,33.29999923706055,28.624710083007812,6645600,ConocoPhillips,2020,2020Q4
2020-10-07,33.470001220703125,34.529998779296875,33.31999969482422,34.33000183105469,29.510114669799805,6633200,ConocoPhillips,2020,2020Q4
2020-10-08,34.5,35.619998931884766,34.29999923706055,35.529998779296875,30.541627883911133,6758800,ConocoPhillips,2020,2020Q4
2020-10-09,35.939998626708984,35.970001220703125,34.84000015258789,35.130001068115234,30.197795867919922,6382000,ConocoPhillips,2020,2020Q4
2020-10-12,35.06999969482422,35.84000015258789,34.72999954223633,35.59000015258789,30.593204498291016,7214600,ConocoPhillips,2020,2020Q4
2020-10-13,35.529998779296875,36.0,34.70000076293945,34.880001068115234,29.982892990112305,8121000,ConocoPhillips,2020,2020Q4
2020-10-14,34.040000915527344,35.529998779296875,34.040000915527344,34.529998779296875,29.682016372680664,9817400,ConocoPhillips,2020,2020Q4
2020-10-15,33.869998931884766,35.470001220703125,33.66999816894531,35.400001525878906,30.429882049560547,8633700,ConocoPhillips,2020,2020Q4
2020-10-16,34.810001373291016,34.970001220703125,33.75,33.77000045776367,29.38567352294922,8312900,ConocoPhillips,2020,2020Q4
2020-10-19,34.119998931884766,34.20000076293945,32.68000030517578,32.70000076293945,28.45459747314453,21684100,ConocoPhillips,2020,2020Q4
2020-10-20,32.90999984741211,33.04999923706055,32.06999969482422,32.58000183105469,28.35017204284668,19243000,ConocoPhillips,2020,2020Q4
